Inputs,,,,Outputs,,,,
Date,G,T_a_rad,v,P_PV_TE,N_PV_TE,,,
dd/mm/yy,W/m2,K,m/s,W,%,,,
4/28/2020,950.8519,283.42,0.44,27.79778839,13.54800181,,,
4/29/2020,922.201,287.72,4.18,25.44019328,13.51816016,,,
4/30/2020,927.835,290.3,6.56,24.64646067,13.49425736,,,
5/1/2020,971.8432,286.2,3.64,26.97816747,13.53682799,,,
5/2/2020,1009.3458,287.03,3.02,28.18269477,13.54788737,,,
5/3/2020,945.5802,290.87,3.12,26.50031542,13.53351584,,,
5/4/2020,1033.3701,290.43,4.86,27.98201828,13.54134318,,,
5/5/2020,1013.6439,284.65,1.45,28.94744077,13.54701845,,,
5/6/2020,999.6278,284.43,0.62,28.96031462,13.5462571,,,
5/7/2020,1047.9724,284.08,3.97,28.72876266,13.54245214,,,
5/8/2020,970.9385,285.91,4.52,26.53621238,13.53133884,,,
5/9/2020,1069.9513,279.04,7.17,27.95997545,13.53953564,,,
5/10/2020,1050.1597,281.36,3.72,28.87701455,13.54821184,,,
5/11/2020,1049.615,284.44,4.37,28.60819245,13.5426706,,,
5/12/2020,1068.6711,282.23,4.6,28.98271571,13.54258749,,,
5/13/2020,1068.7947,284.67,2.74,29.75331814,13.54458186,,,
5/14/2020,977.3817,287.32,3.21,27.29286587,13.53919859,,,
5/15/2020,984.1192,293.57,4.11,27.07609932,13.53693033,,,
5/16/2020,997.6859,293.81,1.16,28.67981727,13.5475878,,,
5/17/2020,962.1254,290.87,3.69,26.67280108,13.53414387,,,
5/18/2020,990.0074,289.81,4.54,27.04470828,13.53614084,,,
5/19/2020,1012.4882,287.97,5.71,27.15002284,13.53543363,,,
5/20/2020,1015.6293,285.97,6.39,26.95599475,13.53245809,,,
5/21/2020,989.567,286.68,4.34,27.10895966,13.53686298,,,
5/22/2020,1002.0294,290.87,2.67,28.14584079,13.54793895,,,
5/23/2020,1028.7982,294.02,1.81,29.17511147,13.54645621,,,
5/24/2020,1005.5187,291.25,3.39,27.93980902,13.54165921,,,
5/25/2020,1027.4064,291.33,1.99,29.05823686,13.54704823,,,
5/26/2020,1042.479,293.01,1.88,29.4816099,13.54505784,,,
5/27/2020,1029.4607,293.67,2.81,28.77108722,13.54809736,,,
5/28/2020,1001.6669,295.1,4.15,27.52908584,13.53981271,,,
5/29/2020,1001.9189,296.54,3.57,27.77880477,13.54116931,,,
5/30/2020,1060.964,295.51,2.1,29.84288661,13.5430745,,,
5/31/2020,1102.4996,291.82,4.17,29.96281631,13.54515194,,,
6/1/2020,1110.7283,289.26,2.57,30.81797061,13.53512673,,,
6/2/2020,1048.1748,290.43,2.27,29.46330406,13.54558095,,,
6/3/2020,1039.0729,297.87,4.51,28.32592004,13.54244323,,,
6/4/2020,1009.564,298.15,1.42,28.87774463,13.54719184,,,
6/5/2020,989.734,297.39,1.99,28.13439198,13.54809738,,,
6/6/2020,1037.2622,297.55,2.52,29.09540483,13.54727306,,,
6/7/2020,1092.8384,295.2,3.67,29.9672929,13.54442504,,,
6/8/2020,1082.5137,294.09,2.06,30.38493398,13.53842057,,,
6/9/2020,1044.2067,296.36,2.48,29.27913941,13.54660898,,,
6/10/2020,1018.971,299.46,4.11,27.99330867,13.54172229,,,
6/11/2020,1024.1755,299.38,3.05,28.54983083,13.54824484,,,
6/12/2020,1108.8387,296.77,2.87,30.66686224,13.53735144,,,
6/13/2020,1084.4954,293.9,3.43,29.86120011,13.54476698,,,
6/14/2020,1057.3943,292.68,3.34,29.24865639,13.5473459,,,
6/15/2020,1050.6381,291.95,3.72,28.93284861,13.54814258,,,
6/16/2020,1038.7069,291.63,3.82,28.60493537,13.54242773,,,
6/17/2020,1040.8655,292.36,5.38,28.00780369,13.54130275,,,
6/18/2020,1062.0105,295.18,3.71,29.20408017,13.54768262,,,
6/19/2020,1029.0384,295.81,2.71,28.81958897,13.54798977,,,
6/20/2020,1005.3491,295.5,1.92,28.56452756,13.54808068,,,
6/21/2020,1047.5461,296.82,1.38,29.83850511,13.54189569,,,
6/22/2020,1004.3393,298.07,2.65,28.23252014,13.5480828,,,
6/23/2020,997.9833,298.69,2.41,28.16868529,13.54805411,,,
6/24/2020,1076.6921,298.28,3.17,29.78405481,13.5448833,,,
6/25/2020,1015.2824,297.58,0.69,29.33611963,13.54435754,,,
6/26/2020,1061.7388,297.13,2.64,29.63809116,13.54507959,,,
6/27/2020,1014.1287,299.67,3.59,28.09355323,13.54200309,,,
6/28/2020,990.8448,300.16,2.43,27.98265527,13.547729,,,
6/29/2020,1067.4659,300.1,3.17,29.55183352,13.54609557,,,
6/30/2020,1060.1177,300.15,2.06,29.85121955,13.54291283,,,
7/1/2020,1018.634,299.14,1.11,29.24337719,13.54538275,,,
7/2/2020,1042.7544,299.99,2.12,29.39628501,13.54574678,,,
7/3/2020,1020.9732,302.16,2.5,28.69917329,13.54809132,,,
7/4/2020,1022.6957,302.06,2.23,28.86063937,13.54771458,,,
7/5/2020,999.6619,301.65,2.18,28.31105829,13.54820325,,,
7/6/2020,962.96,301.78,2.81,27.118082,13.53859457,,,
7/7/2020,979.0281,300.54,2.19,27.78620264,13.54735273,,,
7/8/2020,981.3775,300.55,2.55,27.69324979,13.5468195,,,
7/9/2020,1026.179,300.26,2.3,28.9061681,13.54765946,,,
7/10/2020,1018.9799,300.06,2.13,28.80920505,13.54777737,,,
7/11/2020,1021.2745,301.23,2.31,28.79263288,13.54788526,,,
7/12/2020,1030.4696,300.17,2.17,29.07550332,13.54709368,,,
7/13/2020,1004.3498,299.31,1.52,28.70610463,13.54770019,,,
7/14/2020,1057.4187,300.33,1.66,29.954925,13.54146722,,,
7/15/2020,1030.6589,300.29,1.31,29.4561151,13.54443098,,,
7/16/2020,993.4646,300.2,4.58,27.16356498,13.537183,,,
7/17/2020,961.6001,301.83,2.59,27.17676441,13.53907333,,,
7/18/2020,1031.8749,303.19,0.74,29.72645915,13.54169949,,,
7/19/2020,997.5673,303.24,1.98,28.34613828,13.54820983,,,
7/20/2020,966.2875,304,2.78,27.22412861,13.53921479,,,
7/21/2020,980.9528,303.68,0.22,28.69183074,13.54689573,,,
7/22/2020,955.9655,301.99,1.13,27.65177333,13.54753644,,,
7/23/2020,949.5381,300.99,2.11,27.07667888,13.53887551,,,
7/24/2020,953.8221,299.38,1.37,27.4977648,13.54695584,,,
7/25/2020,965.0256,300.78,0.29,28.25537826,13.54796091,,,
7/26/2020,993.9378,302.15,1.96,28.25338927,13.54818873,,,
7/27/2020,986.407,302.72,2.9,27.6748386,13.54101192,,,
7/28/2020,951.5093,302.62,3.2,26.65063956,13.53484817,,,
7/29/2020,1019.6924,301.59,1.78,28.98731991,13.54708037,,,
7/30/2020,989.9919,301.85,1.76,28.2544787,13.54819676,,,
7/31/2020,930.7904,298.63,0.89,27.10032476,13.54568685,,,
8/1/2020,937.318,299.58,1.59,26.96541527,13.54417351,,,
8/2/2020,937.4342,301.73,3.96,25.97020663,13.52638161,,,
8/3/2020,918.5956,299.65,1.42,26.562878,13.53629999,,,
8/4/2020,951.3729,298.02,1.31,27.45847751,13.54685635,,,
8/5/2020,930.558,297.91,1.21,26.95172456,13.54454275,,,
8/6/2020,908.886,297.37,2.05,26.01708615,13.53066651,,,
8/7/2020,903.0114,298.13,2,25.88078011,13.52930029,,,
8/8/2020,931.4986,298.39,0.31,27.37067556,13.54718429,,,
8/9/2020,922.1301,298.94,1.65,26.55275639,13.53598228,,,
8/10/2020,939.3689,299.69,1.62,27.00570626,13.54438192,,,
8/11/2020,908.3996,299.73,2.48,25.82483862,13.52777118,,,
8/12/2020,874.9798,300.26,1.35,25.40434999,13.52497932,,,
8/13/2020,890.4885,298.3,1.76,25.64601892,13.52707613,,,
8/14/2020,897.3835,298.12,2.84,25.37091302,13.52099869,,,
8/15/2020,882.282,296.6,2.63,25.03910135,13.51648007,,,
8/16/2020,899.5892,295.22,3.87,24.98286927,13.51172692,,,
8/17/2020,894.3657,295.96,1.01,26.08150433,13.53290042,,,
8/18/2020,912.8111,295.88,1.73,26.24854892,13.53333958,,,
8/19/2020,887.3116,295.58,1.19,25.80048779,13.52983267,,,
8/20/2020,902.2122,295.88,1.98,25.85031112,13.52890955,,,
8/21/2020,835.462,295.98,2.24,23.9019534,13.49630527,,,
8/22/2020,837.3542,297.15,1.73,24.18075682,13.50421799,,,
8/23/2020,843.4674,298.54,1.81,24.3213068,13.50667934,,,
8/24/2020,851.6069,299.24,2.17,24.39480219,13.50682506,,,
8/25/2020,774.6412,299.47,3.69,21.56502969,13.41961037,,,
8/26/2020,806.3154,297.67,2.89,22.79817,13.46472939,,,
8/27/2020,776.0524,299.35,4.16,21.40906512,13.41041304,,,
8/28/2020,808.9369,299.77,3.15,22.76854909,13.46245733,,,
8/29/2020,819.2536,298.52,2.75,23.23428697,13.47772678,,,
8/30/2020,884.931,296.06,3.05,24.93336699,13.51351195,,,
8/31/2020,830.3253,294.44,2.67,23.56526599,13.48640057,,,
9/1/2020,800.8126,295.09,3.03,22.57956022,13.45740728,,,
9/2/2020,783.9436,298.1,2.59,22.27040864,13.45035854,,,
9/3/2020,783.4255,299.58,1.67,22.65324069,13.46726545,,,
9/4/2020,798.7955,298.84,2.66,22.67467732,13.4623489,,,
9/5/2020,863.4857,294.47,2.47,24.5879202,13.50931142,,,
9/6/2020,825.7911,294.12,1.38,24.008215,13.50207805,,,
9/7/2020,782.9713,294.07,2.5,22.28638682,13.45149489,,,
9/8/2020,767.7088,295.2,1.53,22.25457041,13.45626973,,,
9/9/2020,758.6233,296.62,2.73,21.47632531,13.42274891,,,
9/10/2020,757.1239,297.78,2.2,21.64675764,13.43218311,,,
9/11/2020,732.5917,297.51,2.98,20.59719553,13.38707287,,,
9/12/2020,747.9958,294.31,3.7,20.7576402,13.3880081,,,
9/13/2020,743.2053,293.58,1.81,21.40097935,13.42621437,,,
9/14/2020,746.8976,295.11,2.51,21.21360582,13.41454411,,,
9/15/2020,727.1448,289.13,2.64,20.55859734,13.38781498,,,
9/16/2020,674.0627,289.48,2.37,19.08377825,13.32581648,,,
9/17/2020,657.8331,290.42,1.32,19.0130223,13.3316046,,,
9/18/2020,634.691,292.18,3,17.6679086,13.24723772,,,
9/19/2020,794.4959,286.7,4.41,21.80732624,13.42271544,,,
9/20/2020,784.5494,285.7,3.34,21.95717874,13.43510828,,,
9/21/2020,773.9583,285.61,3.17,21.72240987,13.42816737,,,
9/22/2020,753.9419,286.98,1.9,21.67038991,13.43480929,,,
9/23/2020,716.5599,289.72,3.15,20.03466496,13.36186419,,,
9/24/2020,671.2276,290.69,1.57,19.31750265,13.34338478,,,
9/25/2020,659.8245,289.88,2.06,18.77938565,13.31409763,,,
9/26/2020,677.2637,292.33,1.26,19.63210851,13.359951,,,
9/27/2020,683.6798,293.49,0.52,20.14490679,13.38748116,,,
9/28/2020,659.0352,294.53,3.55,18.19951494,13.27103184,,,
9/29/2020,647.3055,294.72,2.5,18.21775334,13.28147374,,,
9/30/2020,690.8564,289.51,3.94,18.97233779,13.30637424,,,
10/1/2020,668.5358,289.8,2.2,18.9728294,13.32180125,,,
10/2/2020,690.698,288.5,1.71,19.83521842,13.36471369,,,
10/3/2020,692.4946,285.78,2.17,19.69791069,13.3549487,,,
10/4/2020,641.2667,287.35,0.76,18.71183287,13.32185733,,,
10/5/2020,654.3545,287.63,1.72,18.72584238,13.31403259,,,
10/6/2020,666.5086,288.33,2.44,18.81665786,13.31215377,,,
10/7/2020,628.3074,290.66,4.21,17.02012287,13.19564274,,,
10/8/2020,650.6865,289.84,3.93,17.78465769,13.24371444,,,
10/9/2020,642.4358,287.38,1.56,18.43522011,13.30139549,,,
10/10/2020,569.0192,289.09,3.53,15.46476521,13.09984653,,,
10/11/2020,563.5424,291.16,1.62,15.95377677,13.15633419,,,
10/12/2020,579.6882,290.13,6.14,14.93341535,13.0261668,,,
10/13/2020,583.7256,288.61,3.01,16.08008547,13.148412,,,
10/14/2020,608.5633,286.83,2.6,16.98004743,13.2101399,,,
10/15/2020,602.6632,288.85,4.67,16.0823663,13.12873103,,,
10/16/2020,549.7406,288.05,1.87,15.42609012,13.1170041,,,
10/17/2020,605.1786,283.18,2.16,17.04769239,13.21918069,,,
10/18/2020,582.0724,284.13,2.61,16.17156624,13.15919889,,,
10/19/2020,545.1766,287.91,2.61,15.03111125,13.07932087,,,
10/20/2020,537.3184,290.07,2.36,14.86686166,13.07008877,,,
10/21/2020,538.3077,291.15,2.75,14.75431333,13.05614455,,,
10/22/2020,537.9581,292.42,1.66,15.1235678,13.09771221,,,
10/23/2020,511.0141,291.11,2.45,14.01114767,13.00235427,,,
10/24/2020,497.9752,290.62,1.41,13.95199439,13.01187043,,,
10/25/2020,502.6927,283,3.78,13.35328639,12.92952954,,,
10/26/2020,497.8348,284.85,1.03,14.0734138,13.02644716,,,
10/27/2020,476.797,288.12,0.95,13.42622853,12.97501139,,,
10/28/2020,479.8668,289.16,2.07,13.16508189,12.93718886,,,
10/29/2020,468.349,289.98,1.28,13.05090935,12.93845325,,,
10/30/2020,507.9666,283.23,5.04,13.13741779,12.89158247,,,
10/31/2020,509.3182,280.21,1.27,14.34729914,13.04426893,,,
11/1/2020,477.3129,282.24,3.23,12.71700391,12.87905141,,,
11/2/2020,509.6514,278.3,7.91,12.37675028,12.77100355,,,
11/3/2020,483.191,279.99,4.05,12.64237781,12.85872041,,,
11/4/2020,486.0536,283.75,1.88,13.40492768,12.9597878,,,
11/5/2020,479.4144,284.16,3.05,12.83845802,12.89315356,,,
11/6/2020,469.4508,286.13,2.12,12.81313311,12.90474506,,,
11/7/2020,470.3431,286.99,1.14,13.15026754,12.94863288,,,
11/8/2020,463.3536,287.69,1.39,12.84481077,12.91812795,,,
11/9/2020,448.1507,288.23,1.64,12.28298999,12.86217814,,,
11/10/2020,435.8125,288.84,3.24,11.42469328,12.74935401,,,
11/11/2020,393.8545,291.29,3.96,9.965163961,12.57272412,,,
11/12/2020,413.9109,288.96,1.68,11.17272471,12.74806181,,,
11/13/2020,435.297,283.71,1.97,11.76627532,12.80532354,,,
11/14/2020,435.0963,281.59,2.65,11.55759696,12.7724418,,,
11/15/2020,399.3346,284.36,4.86,9.917092543,12.550711,,,
11/16/2020,439.4686,282.95,5.4,10.98088966,12.66581014,,,
11/17/2020,417.8716,279.12,4.67,10.51128425,12.62465167,,,
11/18/2020,435.6426,275.54,4.69,11.01709925,12.67998012,,,
11/19/2020,415.7802,276.24,2.99,10.8363594,12.68756188,,,
11/20/2020,417.792,280.53,3.8,10.69417266,12.65834504,,,
11/21/2020,361.4784,284.57,2.23,9.346978635,12.52376969,,,
11/22/2020,374.0328,283.83,3.2,9.493759388,12.52410109,,,
11/23/2020,407.5982,283.28,4,10.32822722,12.61226589,,,
11/24/2020,398.1059,277.76,2.07,10.53079852,12.66891445,,,
11/25/2020,375.5157,280.39,3.61,9.453881567,12.51236783,,,
11/26/2020,365.5871,287.1,2.78,9.345759959,12.51378469,,,
11/27/2020,372.409,283.81,1.92,9.764403102,12.58149427,,,
11/28/2020,376.257,282.5,2.92,9.630006758,12.54645532,,,
11/29/2020,387.1543,278.51,1.12,10.44036754,12.67476254,,,
11/30/2020,352.2539,285.74,3.82,8.698386931,12.4072137,,,
12/1/2020,378.5417,278.22,4.92,9.241034361,12.45960984,,,
12/2/2020,384.1879,275.86,4.8,9.421935771,12.48448505,,,
12/3/2020,373.8502,275.5,2.66,9.608916334,12.54778132,,,
12/4/2020,345.5118,277.95,2.73,8.720642442,12.43005039,,,
12/5/2020,361.4235,279.26,5.2,8.666864199,12.37212788,,,
12/6/2020,373.0656,275.21,4.26,9.216194341,12.46809812,,,
12/7/2020,362.0043,272.57,2.85,9.189513253,12.48988938,,,
12/8/2020,372.2577,273.37,4.94,9.040402428,12.43145901,,,
12/9/2020,346.5264,273.72,2.99,8.696926992,12.42209719,,,
12/10/2020,354.0284,276.29,1.96,9.174375263,12.50605376,,,
12/11/2020,349.8206,278.37,3.5,8.691284667,12.41210328,,,
12/12/2020,339.1433,281.66,3.44,8.382861834,12.36979526,,,
12/13/2020,342.8733,283.18,2.32,8.725166512,12.43789617,,,
12/14/2020,328.3589,276.47,3.19,8.069342432,12.32277816,,,
12/15/2020,362.4983,272.33,3.3,9.093048172,12.46810733,,,
12/16/2020,329.4737,271.74,4.77,7.794901511,12.2500805,,,
12/17/2020,355.0872,271.1,4.22,8.679951484,12.39531578,,,
12/18/2020,347.1325,269.94,3.12,8.6705647,12.41456141,,,
12/19/2020,349.4937,268.32,1.4,9.152981892,12.51246798,,,
12/20/2020,336.9075,272.78,2.9,8.415133912,12.38357818,,,
12/21/2020,336.2003,274.61,1.46,8.726812302,12.45528989,,,
12/22/2020,351.2319,276.61,4.41,8.526009386,12.36723291,,,
12/23/2020,352.3498,274.88,1.11,9.327102353,12.54100156,,,
12/24/2020,316.332,281.78,6.56,7.125551443,12.10672254,,,
12/25/2020,358.4062,277.38,4.43,8.747265028,12.40183301,,,
12/26/2020,360.5952,269.36,4.89,8.691295816,12.38008874,,,
12/27/2020,355.105,271.86,0.17,9.665931062,12.6004039,,,
12/28/2020,346.4346,275.6,3.5,8.574733427,12.39455127,,,
12/29/2020,371.437,273.95,4.33,9.106695098,12.44833725,,,
12/30/2020,354.1746,272.95,2.09,9.115513757,12.49345275,,,
12/31/2020,336.1899,277.15,1.86,8.621951392,12.43238983,,,
1/1/2021,308.0306,274.19,2.74,7.550871998,12.25339445,,,
1/2/2021,346.7391,277.33,2.4,8.822995588,12.4494363,,,
1/3/2021,320.2228,275.61,2.59,7.956604273,12.31881508,,,
1/4/2021,351.1819,275.29,3.15,8.782702872,12.42906988,,,
1/5/2021,341.782,275.57,1.9,8.783189581,12.45337975,,,
1/6/2021,363.6031,275.05,4.78,8.74148708,12.38348745,,,
1/7/2021,375.3903,273.93,3.88,9.324065711,12.48543125,,,
1/8/2021,362.7904,273.08,3.07,9.146944799,12.47892878,,,
1/9/2021,382.5026,272.97,5.33,9.241103995,12.44945337,,,
1/10/2021,374.1496,274.12,3.94,9.311841743,12.48589988,,,
1/11/2021,368.3368,274,0.51,9.996828498,12.63366427,,,
1/12/2021,368.2751,274.21,2.17,9.561313655,12.55108566,,,
1/13/2021,345.012,275.14,1.15,9.087139383,12.50961018,,,
1/14/2021,374.7373,276.28,0.69,10.15876801,12.64977563,,,
1/15/2021,359.4998,276.59,3.81,8.898819639,12.43322584,,,
1/16/2021,400.3788,276.71,2.45,10.47577731,12.65452693,,,
1/17/2021,390.2661,274.93,4.38,9.691195206,12.52610238,,,
1/18/2021,397.7901,274.93,4.1,9.979589372,12.56667864,,,
1/19/2021,382.9639,274.44,3.98,9.558841213,12.51623947,,,
1/20/2021,417.006,274.48,4.45,10.48424061,12.62143605,,,
1/21/2021,406.9402,273.92,2.16,10.77556223,12.69428344,,,
1/22/2021,417.2909,275.25,4.11,10.58172986,12.6389255,,,
1/23/2021,427.1229,271.92,5.67,10.49209979,12.60103097,,,
1/24/2021,420.1703,270.89,3.24,10.89475701,12.68912377,,,
1/25/2021,400.1499,273.33,1.55,10.72988939,12.69956525,,,
1/26/2021,417.224,273.26,2.16,11.10139952,12.73007779,,,
1/27/2021,441.5895,274.2,3.11,11.58662653,12.76541966,,,
1/28/2021,464.9306,271.93,6.63,11.32821645,12.67653152,,,
1/29/2021,463.641,269.49,7.2,11.18521417,12.6532117,,,
1/30/2021,472.3565,269.51,2.97,12.59119951,12.868617,,,
1/31/2021,430.2358,272.26,3.36,11.16772506,12.71667913,,,
2/1/2021,439.9622,272.12,6.03,10.76790905,12.62562172,,,
2/2/2021,462.7271,272.1,7.75,11.02797676,12.62580365,,,
2/3/2021,470.8688,272.59,7.38,11.35552995,12.66936597,,,
2/4/2021,501.6666,271.77,4.37,13.08633195,12.89405393,,,
2/5/2021,465.5377,276.23,3.22,12.33056036,12.84094282,,,
2/6/2021,466.7116,274.87,3.34,12.32880019,12.83872518,,,
2/7/2021,479.3791,274.63,1.12,13.41861711,12.97059377,,,
2/8/2021,499.6671,269.88,1.44,13.95276319,13.00981289,,,
2/9/2021,483.2545,274.04,1.16,13.53316941,12.97977655,,,
2/10/2021,481.3972,274.12,1.79,13.2712512,12.9489557,,,
2/11/2021,489.7998,273.36,2.8,13.21341625,12.92939006,,,
2/12/2021,500.3779,271.04,3.12,13.44379886,12.94489292,,,
2/13/2021,479.9817,271.03,3.61,12.65603508,12.86592382,,,
2/14/2021,510.1592,272.23,3.07,13.74102307,12.96983272,,,
2/15/2021,513.4379,274.09,2.94,13.88352534,12.9834164,,,
2/16/2021,536.8359,275.69,1.76,15.00275304,13.08578226,,,
2/17/2021,555.8926,270.15,4.17,14.75295334,13.0345279,,,
2/18/2021,496.1961,271.28,3.37,13.22113882,12.92110452,,,
2/19/2021,541.8468,271.75,3.61,14.55742615,13.0288808,,,
2/20/2021,581.4959,269.1,6.16,14.95512361,13.02648503,,,
2/21/2021,582.135,268.86,2.59,16.157022,13.15769846,,,
2/22/2021,564.6254,272.19,4.28,15.01412878,13.05434832,,,
2/23/2021,546.0234,275.61,4.16,14.47793034,13.01406109,,,
2/24/2021,607.8964,277.94,2.93,16.80013671,13.19430604,,,
2/25/2021,630.751,279.73,3.94,17.12564996,13.20312061,,,
2/26/2021,610.5126,276.56,1.61,17.39197591,13.24417472,,,
2/27/2021,580.5997,277.97,1.54,16.49018404,13.19107722,,,
2/28/2021,569.5526,279.33,2.26,15.868961,13.14172216,,,
3/1/2021,624.3623,280.13,2.83,17.33572384,13.2276306,,,
3/2/2021,672.9987,274.08,5.2,17.90931676,13.23536974,,,
3/3/2021,658.5204,276.35,2.47,18.52203828,13.29626816,,,
3/4/2021,633.8174,278.1,5.1,16.82682059,13.17186101,,,
3/5/2021,681.134,272.78,6.5,17.69322627,13.20874323,,,
3/6/2021,693.9696,273.89,4.55,18.74963794,13.28731396,,,
3/7/2021,688.3188,273.34,3.12,19.14591486,13.32058231,,,
3/8/2021,691.6413,275.26,1.66,19.85040399,13.36509739,,,
3/9/2021,656.8867,280.26,3.27,18.1820438,13.27130825,,,
3/10/2021,692.7909,284.57,2.19,19.68854108,13.35416451,,,
3/11/2021,686.8869,286.27,4.28,18.70308293,13.28906712,,,
3/12/2021,662.6629,287.29,3.07,18.43699507,13.28679446,,,
3/13/2021,746.3,281.49,3.71,20.64605204,13.38227338,,,
3/14/2021,720.7304,279.97,5.19,19.33697476,13.31186811,,,
3/15/2021,758.5429,275.2,4.86,20.52172879,13.36749522,,,
3/16/2021,667.1793,276.79,3.3,18.46879101,13.28584779,,,
3/17/2021,712.2417,279.36,1.59,20.51470504,13.39344128,,,
3/18/2021,696.3861,282.35,2.92,19.48545608,13.33858724,,,
3/19/2021,773.0391,278.38,7.72,19.87867572,13.31443517,,,
3/20/2021,791.7754,276.81,2.74,22.36104494,13.45124148,,,
3/21/2021,774.356,280.22,1.28,22.505486,13.46448757,,,
3/22/2021,801.788,280.28,2.37,22.82895018,13.4677136,,,
3/23/2021,740.1464,282.86,3.26,20.6640446,13.38682134,,,
3/24/2021,734.8625,284.59,2.41,20.85874856,13.40106357,,,
3/25/2021,772.2357,286.29,1.62,22.31672327,13.4572003,,,
3/26/2021,779.8108,291.67,4.55,21.28571494,13.40145313,,,
3/27/2021,786.8367,286.48,0.28,23.35622412,13.49222711,,,
3/28/2021,726.4136,287.21,3.52,20.14903962,13.36318655,,,
3/29/2021,849.8237,281.7,6.62,22.42921215,13.4285289,,,
3/30/2021,840.205,283.21,3.8,23.32146559,13.47377756,,,
3/31/2021,771.6388,287,4.52,21.08433556,13.39419465,,,
4/1/2021,844.7571,281.38,6.75,22.25701385,13.42187973,,,
4/2/2021,858.3356,274.74,6.66,22.65962168,13.43634275,,,
4/3/2021,873.962,276.56,2.85,24.65590034,13.50876738,,,
4/4/2021,818.0223,282.93,2.92,23.06604216,13.4714755,,,
4/5/2021,850.6204,284.85,3.5,23.73752157,13.48615412,,,
4/6/2021,810.1983,288.67,1.67,23.40267318,13.48689563,,,
4/7/2021,821.3377,290.01,0.77,24.12842011,13.50642055,,,
4/8/2021,810.1567,287.68,4.26,22.27797255,13.439353,,,
4/9/2021,784.174,286.95,3.86,21.69891125,13.42202636,,,
4/10/2021,861.8441,288.56,2.73,24.39616765,13.50442802,,,
4/11/2021,865.0814,291.46,2.98,24.37385875,13.5029747,,,
4/12/2021,853.3361,287.79,1.5,24.69471493,13.51394776,,,
4/13/2021,872.0618,285.9,1.77,25.08356018,13.51919931,,,
4/14/2021,849.5566,285.37,1.87,24.42835706,13.50815164,,,
4/15/2021,886.2973,286.31,3.04,24.92426891,13.5129865,,,
4/16/2021,888.9327,282.04,4.94,24.17078498,13.48957583,,,
4/17/2021,915.3787,282.3,3.05,25.69546884,13.5244924,,,
4/18/2021,935.7686,284.37,2.05,26.6949914,13.53643997,,,
4/19/2021,914.4296,285.45,1.49,26.38677402,13.5347838,,,
4/20/2021,940.0288,286.6,3.66,26.11383743,13.52846891,,,
4/21/2021,934.6467,285.89,4.08,25.78013245,13.52317287,,,
4/22/2021,986.5637,278.57,5.81,26.39687195,13.52696296,,,
4/23/2021,961.7982,281.15,3.67,26.66047181,13.5340109,,,
4/24/2021,912.547,283.23,1.39,26.37300561,13.5347667,,,
4/25/2021,923.1201,285.7,3.29,25.81018025,13.52548694,,,
4/26/2021,992.5557,284.44,4.49,27.10712093,13.53660544,,,
4/27/2021,949.6798,289.23,2.79,26.73079938,13.53584074,,,
4/28/2021,921.8372,294.2,3.84,25.55422552,13.52068275,,,
4/29/2021,903.2476,294.8,3.58,25.1548097,13.51516286,,,
4/30/2021,983.8871,290.33,7.46,25.66563502,13.51083467,,,
5/1/2021,1039.2516,284.13,5.94,27.66845556,13.53885697,,,
5/2/2021,986.7521,289.31,4.07,27.14224234,13.53739122,,,
5/3/2021,916.8012,291.97,2.53,25.98719065,13.52930597,,,
5/4/2021,954.6938,295.01,3.37,26.61571343,13.53411269,,,
5/5/2021,948.4717,293.43,2.77,26.72911926,13.53592975,,,
5/6/2021,1036.433,285.96,4.32,28.29621192,13.54234934,,,
5/7/2021,969.9532,286.4,1.01,28.03993546,13.54813589,,,
5/8/2021,1024.3792,283.18,4.19,28.05034172,13.54180598,,,
5/9/2021,986.4835,284.71,1.63,28.18618631,13.54817156,,,
5/10/2021,1020.8173,288.2,3.49,28.26350853,13.54220118,,,
5/11/2021,1003.8714,286.65,2.83,28.11017608,13.54780329,,,
5/12/2021,1059.0375,284.95,3.57,29.16676998,13.54772416,,,
5/13/2021,1058.7781,287.15,2.83,29.4712459,13.54615429,,,
5/14/2021,1046.266,289.03,1.51,29.73054108,13.54298625,,,
5/15/2021,1035.4985,289.34,0.8,29.76818301,13.54155157,,,
5/16/2021,1009.9678,288.19,2.04,28.60344012,13.54808354,,,
5/17/2021,1011.754,289.79,1.16,29.03915703,13.54641041,,,
5/18/2021,1043.3082,290.91,1.77,29.55668817,13.54446589,,,
5/19/2021,1034.7159,292.86,1.63,29.40687571,13.54514485,,,
5/20/2021,1012.6381,294.73,0.38,29.40129232,13.54351985,,,
5/21/2021,1024.3528,292.78,1.98,29.00135478,13.54720198,,,
5/22/2021,986.2746,294.08,2.47,27.84274573,13.54734642,,,
5/23/2021,995.2169,297.12,4.01,27.40796007,13.53921858,,,
5/24/2021,949.7031,293.84,2.33,26.9485857,13.53788637,,,
5/25/2021,981.9873,292.04,2.78,27.60339212,13.54079141,,,
5/26/2021,945.9736,297.43,2.62,26.73421438,13.53616471,,,
5/27/2021,1036.1023,296.82,2.83,28.92439588,13.54787388,,,
5/28/2021,970.1191,294.4,2.94,27.22576948,13.53904053,,,
5/29/2021,1046.0929,287.29,4.69,28.39300183,13.54253585,,,
