Inputs,,,,Outputs,,,,
Date,G,T_a_rad,v,P_PV_TE,N_PV_TE,,,
dd/mm/yy,W/m2,K,m/s,W,%,,,
7/18/2020,751.2912,296.9,1.31,21.86769049,13.44545786,,,
7/19/2020,976.4562,299.35,1.45,28.03568782,13.54809171,,,
7/20/2020,946.0859,301.23,1.85,27.08644592,13.54460258,,,
7/21/2020,899.6107,300.15,2.36,25.63455803,13.52568031,,,
7/22/2020,905.1258,299.88,1.51,26.15520191,13.53287896,,,
7/23/2020,928.4432,301.31,0.68,27.13268616,13.54603427,,,
7/24/2020,974.2445,303.87,1.21,28.09555738,13.54815961,,,
7/25/2020,936.1639,302.3,2.18,26.69708209,13.53647978,,,
7/26/2020,866.0081,295.56,2.91,24.46681032,13.50544868,,,
7/27/2020,744.9546,296.17,2.58,21.13557221,13.41127969,,,
7/28/2020,762.7236,298.95,1.79,22.00600663,13.4470576,,,
7/29/2020,803.8212,301.61,1.97,23.13942181,13.47934011,,,
7/30/2020,806.3322,302.26,2.97,22.7883015,13.46430849,,,
7/31/2020,779.0893,301.53,2.73,22.09811643,13.44438653,,,
8/1/2020,729.5679,300.14,2.33,20.79834308,13.40044875,,,
8/2/2020,798.0886,301.05,1.11,23.34866181,13.4887168,,,
8/3/2020,868.2727,302.27,2.38,24.78162736,13.51316566,,,
8/4/2020,864.816,303.6,0.25,25.63090597,13.52977282,,,
8/5/2020,802.7036,300.32,1.1,23.48469181,13.49195465,,,
8/6/2020,844.7538,300.38,1.14,24.66196727,13.51482576,,,
8/7/2020,874.2801,300.12,1.68,25.24112963,13.52206291,,,
8/8/2020,803.0442,298.96,0.84,23.60676464,13.49580638,,,
8/9/2020,840.587,301.58,2.45,23.98036395,13.49740163,,,
8/10/2020,862.3763,299.9,1.23,25.11096735,13.52134852,,,
8/11/2020,802.1116,302.2,1.6,23.25310516,13.48410548,,,
8/12/2020,681.9645,299.31,3.63,18.88221522,13.30609845,,,
8/13/2020,878.5248,299.69,1.72,25.33848574,13.5232827,,,
8/14/2020,844.2059,301.26,2.03,24.26142615,13.50487175,,,
8/15/2020,857.7994,297.75,0.84,25.15253627,13.5228169,,,
8/16/2020,844.2304,297.21,1.91,24.29965001,13.50591661,,,
8/17/2020,813.1257,298.26,1.19,23.73878091,13.49723022,,,
8/18/2020,786.0459,294.67,3.9,21.78558639,13.42567334,,,
8/19/2020,832.9883,294.82,1.32,24.23550885,13.50671538,,,
8/20/2020,804.4581,293.99,1.1,23.51637321,13.49249205,,,
8/21/2020,822.4633,295,1.72,23.7603166,13.49536519,,,
8/22/2020,789.1182,295.36,2.78,22.34155418,13.45146513,,,
8/23/2020,733.4618,296.48,0.3,21.77858104,13.44882077,,,
8/24/2020,856.5706,297.36,2.01,24.5999834,13.51106842,,,
8/25/2020,803.6725,299.27,0.67,23.70218168,13.49858296,,,
8/26/2020,756.0124,296.82,1.17,22.06961377,13.45274539,,,
8/27/2020,769.2263,297.28,0.98,22.54802124,13.46816861,,,
8/28/2020,759.8797,297.64,1.21,22.1696838,13.45564616,,,
8/29/2020,656.852,298.36,2.02,18.7331984,13.31286008,,,
8/30/2020,605.9339,298.03,2.18,17.11690343,13.22459724,,,
8/31/2020,689.4785,293.93,2.98,19.3222351,13.33203797,,,
9/1/2020,811.3935,297.11,3.08,22.86388645,13.4655771,,,
9/2/2020,802.8896,294.11,4.42,22.05437049,13.43151787,,,
9/3/2020,806.9454,293.31,4.08,22.30333299,13.44202605,,,
9/4/2020,815.0635,295.05,2,23.4255524,13.48620257,,,
9/5/2020,773.2098,296.59,0.91,22.69530091,13.47266594,,,
9/6/2020,663.1131,296.45,0.69,19.44844115,13.3568169,,,
9/7/2020,711.1526,297.14,2.76,20.0637951,13.36691631,,,
9/8/2020,806.7731,295.84,4.13,22.29130203,13.44152158,,,
9/9/2020,816.3876,296.06,3.32,22.90066981,13.46523218,,,
9/10/2020,783.3006,292.96,4.21,21.57259264,13.41569083,,,
9/11/2020,760.4717,293.45,4.47,20.81515783,13.38443557,,,
9/12/2020,693.9621,293.56,2.09,19.80392188,13.36081501,,,
9/13/2020,655.8964,294.52,1.83,18.76339796,13.31564971,,,
9/14/2020,584.9584,293.84,0.94,16.91192307,13.2249499,,,
9/15/2020,652.3307,291.08,1.86,18.63078517,13.30864456,,,
9/16/2020,773.075,290.56,4.74,21.05542371,13.39169864,,,
9/17/2020,775.1284,291.52,4.17,21.34576192,13.40735665,,,
9/18/2020,766.9884,292.02,2.77,21.68685504,13.42962896,,,
9/19/2020,723.8022,292.9,1.66,20.87880596,13.40797364,,,
9/20/2020,711.4504,292.87,1.52,20.56523636,13.396798,,,
9/21/2020,551.7142,293.38,1.08,15.80507122,13.15355912,,,
9/22/2020,591.1428,292.64,1.74,16.80018379,13.20967496,,,
9/23/2020,489.3862,289.34,1.83,13.55651744,12.97453043,,,
9/24/2020,627.5938,290.59,0.86,18.26634006,13.299559,,,
9/25/2020,616.7852,291.4,0.53,18.06467223,13.29241419,,,
9/26/2020,605.6054,291.76,1.5,17.3372617,13.24367591,,,
9/27/2020,572.5804,292.26,1.93,16.14992302,13.16652363,,,
9/28/2020,465.5102,292.31,0.07,13.37574527,12.983658,,,
9/29/2020,601.832,285.77,1.24,17.3000389,13.24368311,,,
9/30/2020,599.9904,287.89,1.97,16.97130276,13.21701733,,,
10/1/2020,541.8204,286.63,2.28,15.03996125,13.08418007,,,
10/2/2020,663.8622,285.93,3.02,18.50933596,13.29141711,,,
10/3/2020,609.9846,285.9,3.03,16.879248,13.19968031,,,
10/4/2020,682.5207,282.77,5.21,18.23697337,13.25521701,,,
10/5/2020,663.1038,284.17,1.58,19.04488383,13.33033859,,,
10/6/2020,589.087,286.68,1.19,16.92350557,13.22237741,,,
10/7/2020,516.0958,286.92,1.49,14.50208917,13.05387523,,,
10/8/2020,520.0013,286.6,1.28,14.69832919,13.07142715,,,
10/9/2020,446.8564,287.77,1.03,12.44898953,12.88807113,,,
10/10/2020,438.013,288.3,1.28,12.0861791,12.84951225,,,
10/11/2020,506.1126,283.22,4.21,13.31879824,12.91982653,,,
10/12/2020,600.973,283.39,1.91,17.00746962,13.21933801,,,
10/13/2020,559.2834,284.49,3.74,15.07735549,13.06798878,,,
10/14/2020,533.7524,281.8,1.31,15.11115376,13.10106557,,,
10/15/2020,465.9578,284.34,1.23,12.98913485,12.93369627,,,
10/16/2020,598.1301,283.66,3.49,16.34344568,13.16002248,,,
10/17/2020,565.3021,285.03,2.32,15.75394224,13.13444119,,,
10/18/2020,499.6272,285.56,1.11,14.10431432,13.02786023,,,
10/19/2020,479.9819,286.2,1.79,13.26189583,12.94971486,,,
10/20/2020,412.2686,284.24,1.44,11.1904741,12.75397987,,,
10/21/2020,545.8125,280.74,4.58,14.38564886,13.00306919,,,
10/22/2020,550.6423,280.09,4.83,14.44934686,13.00461007,,,
10/23/2020,542.9758,281.64,2.11,15.11591867,13.09122019,,,
10/24/2020,515.7266,284.17,1.56,14.45686889,13.04914406,,,
10/25/2020,422.1941,285.95,0.58,11.77836498,12.82938247,,,
10/26/2020,378.7662,285.38,3.9,9.536253932,12.52159338,,,
10/27/2020,508.4226,282.7,2.84,13.80262464,12.97997149,,,
10/28/2020,501.2918,283.47,1.16,14.13374445,13.02925642,,,
10/29/2020,442.5687,282.82,1.24,12.22840021,12.8631076,,,
10/30/2020,399.6635,283.72,2.44,10.51817475,12.66355507,,,
10/31/2020,315.7419,282.99,3.78,7.64793779,12.25465716,,,
11/1/2020,427.7433,281.44,3.64,11.06407646,12.70371458,,,
11/2/2020,482.7956,276.69,4.95,12.36287764,12.8167151,,,
11/3/2020,473.4815,278.45,1.67,13.06764097,12.93337483,,,
11/4/2020,400.2251,279.98,0.11,11.18217369,12.77432115,,,
11/5/2020,361.3448,281.53,0.41,9.827425115,12.6172063,,,
11/6/2020,365.3991,281.54,3.87,9.122131341,12.46708622,,,
11/7/2020,291.284,279.79,4.95,6.719945175,12.07662514,,,
11/8/2020,443.9984,278.87,2.83,11.77894234,12.79215391,,,
11/9/2020,419.9374,280.66,2.58,11.10094088,12.72490478,,,
11/10/2020,385.6253,281.42,0.94,10.46628066,12.68228937,,,
11/11/2020,280.1508,281.15,0.5,7.186726428,12.24701425,,,
11/12/2020,341.577,281.97,4.58,8.257674258,12.33052904,,,
11/13/2020,377.0092,280.96,1.07,10.15356535,12.64421402,,,
11/14/2020,293.3974,280.41,0.6,7.588945237,12.30895978,,,
11/15/2020,287.3759,280.78,0.98,7.317252269,12.25840288,,,
11/16/2020,225.5548,281.52,2.29,5.20904392,11.8436739,,,
11/17/2020,219.4099,281.55,2.41,5.013914834,11.79937111,,,
11/18/2020,296.5072,277.92,5.23,6.816578622,12.08657163,,,
11/19/2020,355.391,274.26,3.54,8.858738594,12.43501686,,,
11/20/2020,370.9174,275.02,1.17,9.914915307,12.61320004,,,
11/21/2020,280.6771,271.87,2.03,6.869944953,12.15829771,,,
11/22/2020,383.2456,270.05,4.24,9.520167695,12.50753073,,,
11/23/2020,378.8687,272.55,2.54,9.803358786,12.5747036,,,
11/24/2020,352.4522,273.17,1.26,9.298384462,12.53502213,,,
11/25/2020,319.5254,273.73,3.18,7.83603009,12.29116947,,,
11/26/2020,294.6623,272.49,0.46,7.641724105,12.31825957,,,
11/27/2020,356.8835,271.45,3.81,8.832515071,12.425257,,,
11/28/2020,353.1033,270.56,0.59,9.486116779,12.5705244,,,
11/29/2020,320.9684,270.68,3.3,7.843091971,12.2886296,,,
11/30/2020,352.9889,270.58,1.14,9.338489926,12.54180248,,,
12/1/2020,240.901,271.22,0.85,5.861218268,12.00188295,,,
12/2/2020,308.86,269,3.79,7.37888996,12.2049595,,,
12/3/2020,369.1537,268.93,3.77,9.198695721,12.47415011,,,
12/4/2020,356.1098,268.49,3.51,8.861662392,12.43379515,,,
12/5/2020,341.5594,271.32,1.33,8.930183009,12.48532806,,,
12/6/2020,260.7737,270.3,3.97,5.95197804,11.95099161,,,
12/7/2020,363.2832,266.89,3.94,8.975036836,12.44031782,,,
12/8/2020,328.5968,269.42,0.96,8.603669366,12.44785837,,,
12/9/2020,271.115,270.5,2.15,6.552428238,12.10027957,,,
12/10/2020,311.8726,272.08,2.04,7.828529907,12.31175538,,,
12/11/2020,277.0352,271.31,0.26,7.115199648,12.23809282,,,
12/12/2020,234.4484,271.09,2.96,5.340634339,11.8510384,,,
12/13/2020,359.9045,264.35,4.56,8.711955609,12.38672903,,,
12/14/2020,319.2093,264.42,2.51,7.927595921,12.31469604,,,
12/15/2020,300.8574,265.16,1.8,7.516806951,12.26671421,,,
12/16/2020,329.2936,266.62,2.68,8.220187139,12.3588139,,,
12/17/2020,313.8607,268.67,3.78,7.528099336,12.22899116,,,
12/18/2020,351.7771,266.59,2.41,8.973847441,12.4693474,,,
12/19/2020,303.0885,267.51,2.51,7.447099752,12.24175984,,,
12/20/2020,320.8518,268.27,3.18,7.853789223,12.29166089,,,
12/21/2020,316.9739,269.1,2.43,7.893068245,12.31274245,,,
12/22/2020,293.5964,271.52,1.44,7.385537827,12.25530197,,,
12/23/2020,319.3748,269.65,4.7,7.524290743,12.21007837,,,
12/24/2020,329.7036,268.52,2.9,8.178614167,12.34517361,,,
12/25/2020,305.1249,270.72,0.76,7.905614531,12.35204217,,,
12/26/2020,233.958,269.79,2.06,5.453541458,11.89402766,,,
12/27/2020,262.8483,270.53,1.52,6.414173332,12.08920564,,,
12/28/2020,199.4806,267.95,4.47,4.176608658,11.54977045,,,
12/29/2020,364.8211,259.74,7.82,8.203430877,12.24608743,,,
12/30/2020,356.2673,261.53,6.4,8.231303158,12.28034346,,,
12/31/2020,340.3812,264.61,3.86,8.282477447,12.33987587,,,
1/1/2021,294.7074,265.9,1.03,7.499274773,12.28255877,,,
1/2/2021,232.0058,264.9,3.06,5.234315567,11.82284496,,,
1/3/2021,279.1307,267.01,0.64,7.085761946,12.2222898,,,
1/4/2021,338.5401,264.33,4.13,8.172099447,12.31844441,,,
1/5/2021,320.5057,263.65,3.33,7.794221888,12.27765742,,,
1/6/2021,369.9039,255.37,8.8,8.145266707,12.21354978,,,
1/7/2021,361.066,258.73,4.49,8.733708749,12.38859332,,,
1/8/2021,368.3599,262.51,4.8,8.917567478,12.41402849,,,
1/9/2021,347.4019,265.95,4.47,8.371599588,12.34135553,,,
1/10/2021,363.076,268.42,2.79,9.238870299,12.49763973,,,
1/11/2021,342.8247,267.08,3.48,8.460981814,12.37796648,,,
1/12/2021,288.8246,270.42,2.4,7.043728231,12.17928604,,,
1/13/2021,312.1117,271.34,0.95,8.086897092,12.37528864,,,
1/14/2021,234.7128,269.52,2.52,5.406228034,11.87374522,,,
1/15/2021,376.0926,267.42,3.18,9.540218629,12.52872242,,,
1/16/2021,362.8131,265.62,4.39,8.857038489,12.41508084,,,
1/17/2021,356.0094,267.75,2.64,9.054405332,12.47602978,,,
1/18/2021,326.4705,267.04,1.94,8.299777335,12.38537794,,,
1/19/2021,313.7638,266.24,1.46,8.007745726,12.35199293,,,
1/20/2021,265.4486,270.27,0.52,6.684457871,12.15800223,,,
1/21/2021,262.7176,271.52,2.03,6.322957029,12.06222487,,,
1/22/2021,263.143,271.26,0.9,6.540366086,12.12507105,,,
1/23/2021,255.9502,270.64,0.37,6.414990433,12.11413693,,,
1/24/2021,195.7035,272.47,0.36,4.564523033,11.74087367,,,
1/25/2021,205.5502,271,0.7,4.808879115,11.78779827,,,
1/26/2021,372.575,272.49,1.49,9.875235921,12.60223347,,,
1/27/2021,294.4902,270.05,4.27,6.87599901,12.11168604,,,
1/28/2021,463.5097,264.7,2.83,12.33225675,12.84455211,,,
1/29/2021,386.5042,269.9,0.92,10.46793342,12.6808533,,,
1/30/2021,315.2245,270.66,2.11,7.911861012,12.32231837,,,
1/31/2021,329.1198,271.15,0.7,8.688396661,12.46479139,,,
2/1/2021,460.3556,267.95,5.23,11.56227778,12.72642503,,,
2/2/2021,432.7667,268.67,1.71,11.7175947,12.80207531,,,
2/3/2021,421.759,270.63,3.57,10.84922387,12.67798943,,,
2/4/2021,421.6409,274.03,2.59,11.12455272,12.72566963,,,
2/5/2021,411.1928,276.86,3.96,10.45952424,12.62916046,,,
2/6/2021,409.8418,276.41,1.87,10.96367218,12.72082105,,,
2/7/2021,476.9628,272.6,2.8,12.7972547,12.89108359,,,
2/8/2021,392.6837,273.88,1.3,10.56987751,12.68646317,,,
2/9/2021,371.0941,274.94,0.45,10.11648947,12.64959924,,,
2/10/2021,402.6591,276.93,1.47,10.84987437,12.71519812,,,
2/11/2021,286.2412,277.13,0.17,7.444330086,12.29419683,,,
2/12/2021,359.4865,278.55,1.71,9.425511071,12.54421628,,,
2/13/2021,257.3309,276,2.17,6.151783732,12.02976432,,,
2/14/2021,350.6161,273.21,2.15,9.023320601,12.48275758,,,
2/15/2021,470.2311,272.87,3.23,12.45617665,12.85209484,,,
2/16/2021,573.668,267.6,7.71,14.19634854,12.94024027,,,
2/17/2021,571.1452,268.36,3.64,15.3933859,13.08958316,,,
2/18/2021,448.961,273.97,1.62,12.28544826,12.86124118,,,
2/19/2021,441.6779,279.13,3.29,11.57641245,12.76358723,,,
2/20/2021,465.0216,281.74,2.46,12.56509242,12.8764405,,,
2/21/2021,502.1903,282.15,3.96,13.26793377,12.9186576,,,
2/22/2021,560.1556,275.71,1,16.04934303,13.16898078,,,
2/23/2021,396.6172,271.62,2.93,10.24926881,12.62091969,,,
2/24/2021,476.7514,273.45,1.11,13.33918896,12.96408786,,,
2/25/2021,441.8403,274.59,1.04,12.242941,12.86638089,,,
2/26/2021,483.537,275.53,2.22,13.19745485,12.93624868,,,
2/27/2021,410.0545,276.33,2.6,10.77001899,12.6872403,,,
2/28/2021,425.2121,274.16,3.15,11.08252023,12.7117542,,,
3/1/2021,573.5945,271.89,1.56,16.24638346,13.17480233,,,
3/2/2021,464.679,273.51,2.11,12.63057142,12.88635926,,,
3/3/2021,458.7676,276.5,1.26,12.72466234,12.90849003,,,
3/4/2021,418.8727,279.02,0.82,11.57518942,12.80379769,,,
3/5/2021,376.4436,274.33,3.12,9.594545194,12.53890594,,,
3/6/2021,601.3284,271.64,2.14,16.88655935,13.20824809,,,
3/7/2021,535.0055,274.48,1.98,14.88382442,13.07469,,,
3/8/2021,417.4631,277.1,1.78,11.23430387,12.75167797,,,
3/9/2021,416.3145,280.77,1.03,11.43217978,12.78574712,,,
3/10/2021,417.6604,282.87,3.44,10.81398695,12.6799293,,,
3/11/2021,497.1124,282.46,2.96,13.41572358,12.94581064,,,
3/12/2021,436.2873,280.85,2.15,11.74170901,12.79975486,,,
3/13/2021,552.7357,282.07,1.67,15.58332823,13.13015591,,,
3/14/2021,455.4675,281.39,2.01,12.39857246,12.86739406,,,
3/15/2021,715.8742,278.23,6.69,18.6442136,13.26166123,,,
3/16/2021,654.6389,279.15,1.57,18.77471199,13.31728309,,,
3/17/2021,431.8865,280.12,1.77,11.7112305,12.80260206,,,
3/18/2021,500.9458,278.55,0.74,14.25464914,13.04370561,,,
3/19/2021,448.3379,277.96,1.21,12.40923025,12.88013671,,,
3/20/2021,723.9583,277.89,7.89,18.46108336,13.23924134,,,
3/21/2021,765.1262,277.07,5.72,20.37516768,13.3540884,,,
3/22/2021,711.5549,281.84,4.21,19.4416263,13.32564509,,,
3/23/2021,713.0779,285.67,1.76,20.48666603,13.3913502,,,
3/24/2021,737.2048,284.44,0.92,21.58007943,13.43788284,,,
3/25/2021,670.8851,286.38,2.64,18.86732251,13.31275563,,,
3/26/2021,536.7485,282.32,1.03,15.31120466,13.11898097,,,
3/27/2021,652.6538,284.67,0.8,19.04746698,13.3372281,,,
3/28/2021,819.8824,282.62,6.63,21.5955708,13.39765428,,,
3/29/2021,779.7924,283.18,2.69,22.05734974,13.44212526,,,
3/30/2021,700.221,285.88,1.92,20.03250656,13.37135984,,,
3/31/2021,765.8157,287.72,3.03,21.52442121,13.42177897,,,
4/1/2021,685.8467,286.08,1.15,19.92138411,13.37285892,,,
4/2/2021,716.7485,286.11,2.34,20.35416492,13.38144598,,,
4/3/2021,871.7138,283.25,3.26,24.42101679,13.50268323,,,
4/4/2021,829.1779,284.73,1.8,23.88081276,13.49734012,,,
4/5/2021,778.5369,284.47,3.32,21.75830067,13.42783912,,,
4/6/2021,729.3294,285.99,0.29,21.63205211,13.44377878,,,
4/7/2021,759.996,284.16,2.34,21.63221986,13.4301163,,,
4/8/2021,726.5822,284.65,2.22,20.69286019,13.39598617,,,
4/9/2021,641.3511,284.6,2.33,18.08986891,13.27605835,,,
4/10/2021,655.6506,287.2,3.53,18.07894717,13.26401989,,,
4/11/2021,702.2909,285.49,2.84,19.71896689,13.35029809,,,
4/12/2021,728.6434,284.18,5.16,19.59175017,13.32464646,,,
4/13/2021,941.3368,281.72,3.7,26.09308632,13.52792427,,,
4/14/2021,877.0262,286.6,3.18,24.61587134,13.50698957,,,
4/15/2021,762.4348,285.37,5.22,20.53763959,13.36618323,,,
4/16/2021,837.5159,281.7,6.18,22.25285399,13.42523211,,,
4/17/2021,936.3075,284.19,4.23,25.74716272,13.52223387,,,
4/18/2021,891.8406,289.12,2.67,25.24854036,13.51934624,,,
4/19/2021,827.7206,292.63,1.15,24.15588498,13.50575336,,,
4/20/2021,799.8279,291.08,2.8,22.62417745,13.45975627,,,
4/21/2021,757.6456,287.27,2.93,21.32500866,13.41517231,,,
4/22/2021,809.3101,285.3,2.63,22.94654156,13.46978381,,,
4/23/2021,855.4801,287.33,2.57,24.28870914,13.50288336,,,
4/24/2021,860.7919,289.46,2.39,24.52282987,13.50817841,,,
4/25/2021,839.478,287.07,2.03,24.07761761,13.50067411,,,
4/26/2021,747.6363,287.54,2.06,21.40033075,13.42406967,,,
4/27/2021,937.7574,286.96,5.68,25.20308212,13.50895262,,,
4/28/2021,926.2499,288.53,3.16,25.95631882,13.52762299,,,
4/29/2021,944.0968,284.7,5.45,25.44986777,13.51407695,,,
4/30/2021,921.4904,282.31,2.4,26.1388542,13.53101437,,,
5/1/2021,1023.6524,284.9,5.67,27.39127907,13.53722156,,,
5/2/2021,931.1276,288.17,4.34,25.58424772,13.51970793,,,
5/3/2021,869.5975,290.45,1.55,25.13885877,13.52075113,,,
5/4/2021,1002.0668,287.52,5.6,26.89213649,13.53303608,,,
5/5/2021,965.8884,292.83,4.07,26.62639904,13.53319123,,,
5/6/2021,960.4355,290.57,8.65,24.65740971,13.48411738,,,
5/7/2021,1015.4388,293.36,4.84,27.57107368,13.53945461,,,
5/8/2021,1044.3949,291.05,4.82,28.28933758,13.54232223,,,
5/9/2021,889.6491,292.15,2.46,25.29185865,13.52062346,,,
5/10/2021,895.9943,290.78,2.96,25.24234128,13.51849729,,,
5/11/2021,890.6529,291.98,2.8,25.17153513,13.51789957,,,
5/12/2021,849.9843,294.02,2.16,24.33994312,13.50568738,,,
5/13/2021,746.1558,294.24,2.25,21.30136956,13.41960582,,,
5/14/2021,822.1274,294.87,2.77,23.29268494,13.4789878,,,
5/15/2021,962.6865,290.26,5.75,25.84247892,13.51969985,,,
5/16/2021,1036.6619,292.65,2.85,28.92291204,13.54789115,,,
5/17/2021,1004.9971,297.64,3.06,28.08006509,13.54192061,,,
5/18/2021,937.5992,298.62,3.25,26.26000022,13.53106353,,,
5/19/2021,910.6793,298.12,4.64,24.97000892,13.50891162,,,
5/20/2021,860.627,295.17,2.69,24.4107422,13.50515281,,,
5/21/2021,899.93,297.55,2.59,25.53422431,13.52379664,,,
5/22/2021,867.6414,298.57,2.05,24.89225633,13.51584973,,,
5/23/2021,965.445,292.95,4.05,26.62388174,13.53320258,,,
5/24/2021,876.4507,290.43,3.65,24.41645611,13.50132883,,,
5/25/2021,961.6222,295.72,0.26,28.16905415,13.54804997,,,
5/26/2021,949.9882,293.44,2.69,26.8056559,13.5365994,,,
5/27/2021,941.4841,293.91,6.56,24.99203107,13.50172007,,,
5/28/2021,1066.2655,294.65,2.69,29.71716496,13.54471935,,,
5/29/2021,1031.3667,293.52,2.01,29.1526754,13.54671883,,,
5/30/2021,990.5912,294.03,2.63,27.87163693,13.54732138,,,
5/31/2021,879.1984,290.67,1.2,25.56118007,13.52707039,,,
6/1/2021,910.7311,295.46,2.49,25.85972328,13.52803048,,,
6/2/2021,880.5778,293.65,3.13,24.76439879,13.51018591,,,
6/3/2021,1082.7554,294.69,4.74,29.27892145,13.54211797,,,
6/4/2021,1078.808,296.31,5.46,28.89431362,13.54310425,,,
6/5/2021,1055.9719,299.55,3.24,29.25733659,13.54725143,,,
6/6/2021,947.9307,298.98,2.74,26.75124932,13.53621695,,,
6/7/2021,845.9368,296.61,3.5,23.66279653,13.48495201,,,
6/8/2021,850.4963,298,1.51,24.65167269,13.51351063,,,
6/9/2021,824.7099,294.76,3.62,23.0052839,13.46648819,,,
6/10/2021,1039.4874,297.93,0.38,30.0651918,13.53799566,,,
6/11/2021,1023.5707,302.2,2.6,28.73941748,13.54806057,,,
6/12/2021,886.0274,303.04,2.51,25.21375132,13.5196374,,,
6/13/2021,765.3023,299.96,2.91,21.61428206,13.42671482,,,
6/14/2021,894.819,297.14,2.55,25.41191886,13.52221994,,,
6/15/2021,975.8669,297.83,2.93,27.39144411,13.53990544,,,
6/16/2021,937.2996,295.6,1.23,27.10885633,13.54536186,,,
6/17/2021,1071.4542,298.4,3.23,29.63072228,13.54576729,,,
6/18/2021,1065.8633,299.12,5.14,28.72495167,13.5429656,,,
6/19/2021,1079.5176,301.15,4.9,29.16547149,13.5424762,,,
6/20/2021,1048.0022,302.94,1.68,29.72728299,13.54317724,,,
6/21/2021,1015.5533,301.07,2.33,28.64999698,13.54809341,,,
6/22/2021,932.9982,300,2.9,26.29338365,13.53203151,,,
6/23/2021,869.6487,295.94,1.78,25.05612223,13.51906076,,,
6/24/2021,868.5649,295.35,1.77,25.02873076,13.51866478,,,
6/25/2021,798.7439,296.72,2.92,22.5664623,13.45765557,,,
6/26/2021,831.9312,299.19,1.23,24.25886885,13.50756908,,,
6/27/2021,907.9965,300.34,1.65,26.171835,13.53283263,,,
6/28/2021,868.405,300.03,2.72,24.63209229,13.50940412,,,
6/29/2021,824.7145,297.35,2.47,23.50570884,13.48603868,,,
6/30/2021,891.9753,299.77,2.07,25.55230402,13.52527292,,,
7/1/2021,788.6891,295.94,2.09,22.62691337,13.46418914,,,
7/2/2021,856.3595,297.74,2.57,24.35427671,13.504582,,,
7/3/2021,965.7298,296.06,1.89,27.56103833,13.54678778,,,
7/4/2021,959.009,299.94,0.67,27.92981317,13.54810057,,,
7/5/2021,832.6552,298.45,2.41,23.76134946,13.49249942,,,
7/6/2021,903.9317,298.37,0.74,26.448291,13.54171758,,,
7/7/2021,867.2591,299.36,0.88,25.40126596,13.52594167,,,
7/8/2021,905.6281,299.76,1,26.38288237,13.54077865,,,
7/9/2021,881.4847,299.42,1.73,25.41414828,13.52425308,,,
7/10/2021,808.272,300.51,2.13,23.19436009,13.47992575,,,
7/11/2021,817.721,300.5,2.68,23.2293161,13.47806284,,,
7/12/2021,894.1603,298.77,3.83,24.86239135,13.50978021,,,
7/13/2021,905.7275,299.88,1.06,26.37385391,13.53528456,,,
7/14/2021,894.9327,300.24,1.18,26.02777939,13.53219019,,,
7/15/2021,843.048,299.9,2.48,24.02992379,13.49829091,,,
7/16/2021,907.889,299.16,2.69,25.71153631,13.52589835,,,
7/17/2021,940.8214,298.42,3.22,26.3566361,13.53209375,,,
7/18/2021,928.2398,298.05,1.84,26.62215697,13.53625266,,,
7/19/2021,897.874,298.29,2.54,25.50314,13.52351791,,,
7/20/2021,882.576,298.61,2.17,25.2491899,13.52092054,,,
7/21/2021,904.5162,297.77,2.65,25.63270524,13.52495312,,,
7/22/2021,921.8185,297.51,0.77,26.90886879,13.54478419,,,
7/23/2021,864.798,298.79,1.84,24.90596893,13.51667109,,,
7/24/2021,833.2318,300.25,2.65,23.68190373,13.48962019,,,
7/25/2021,828.8466,300.08,3.42,23.2315498,13.47425591,,,
7/26/2021,819.7056,300.07,2.45,23.38253834,13.48317077,,,
7/27/2021,854.95,299.73,1.56,24.75906826,13.51516128,,,
7/28/2021,862.8712,297.67,1.77,24.87957773,13.51642736,,,
7/29/2021,916.9042,296.04,3.96,25.40387467,13.51832411,,,
7/30/2021,922.5098,298.4,2.62,26.12922472,13.53081355,,,
7/31/2021,871.0242,299.92,0.44,25.70723908,13.53020496,,,
8/1/2021,961.3555,297.96,3.56,26.74690136,13.53513587,,,
8/2/2021,951.687,298.18,1.75,27.26535326,13.54564915,,,
8/3/2021,807.9312,298.61,2.76,22.9067132,13.46866405,,,
8/4/2021,802.2366,299.31,2.08,23.03731903,13.47595602,,,
8/5/2021,812.8796,298.92,0.59,24.00197998,13.50494117,,,
8/6/2021,755.8966,299.16,0.21,22.50287721,13.47114781,,,
8/7/2021,732.4168,299.56,0.46,21.68314597,13.44486014,,,
8/8/2021,731.1822,298.92,1.06,21.38000106,13.43075735,,,
8/9/2021,824.5461,297.98,0.18,24.5178133,13.51521652,,,
8/10/2021,794.4349,298.81,0.58,23.47356252,13.49392259,,,
8/11/2021,717.1139,297.72,1.76,20.65230738,13.39875555,,,
8/12/2021,695.2978,296.53,1.91,19.92814178,13.36779691,,,
8/13/2021,720.2342,296.7,2.51,20.43176695,13.3841384,,,
8/14/2021,756.7986,295.93,2.43,21.54708331,13.42728583,,,
8/15/2021,662.3412,296.41,2.56,18.68435894,13.30552263,,,
8/16/2021,771.0827,297.1,1.35,22.43817886,13.46290005,,,
8/17/2021,836.9973,296.64,0.89,24.54510834,13.51357163,,,
8/18/2021,693.1151,296.66,2.38,19.67532322,13.35313065,,,
8/19/2021,744.9961,294.27,1.65,21.52321529,13.43157415,,,
8/20/2021,796.9335,296.25,0.57,23.54411189,13.49548042,,,
